tienda,pais,moneda,categoria,keyword_busqueda,producto,precio_raw,url_producto,fecha_extraccion
Computron,Ecuador,USD,SSD,disco solido ssd,NUC ASUS INTEL CORE ULTRA 7 255H DDR5 5600MHZ M.2 WIFI7 BT5.4 HDMI-THUNDERBOLT-RJ45-VESA,"$899,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:09
Computron,Ecuador,USD,Monitor,monitor,CAMARA SMART WIFI VTA MOZART - BABY MONITOR,"$56,99",https://www.computron.com.ec/producto-categoria/smart-home/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"MONITOR XTRATECH 19.5"" LED 1600X900 HDMI VGA 60 Hz PARLANTES INTEGRADOS","$89,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"MONITOR XTRATECH 24"" FULL HD 1920X1080 100Hz VGA HDMI","$159,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,BARRA DE LUZ PRIMUS NIMBUS2L INTELIGENTE WIFI 2 EN 1 PARA MONITOR,"$58,99",https://www.computron.com.ec/producto-categoria/computadoras/gamer/accesorios-gamer/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"SOPORTE DE PARED AVANTI ARTICULADO 26"" A 55"" TELEVISOR-TV Y MONITOR","$16,99",https://www.computron.com.ec/producto-categoria/tv-y-video/accesorios-tv-y-video/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"SOPORTE DE PARED AVANTI ARTICULADO 32"" A 60"" TELEVISOR-TV Y MONITOR","$25,99",https://www.computron.com.ec/producto-categoria/tv-y-video/accesorios-tv-y-video/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"SOPORTE DE PARED AVANTI FIJO 32"" A 80"" TELEVISOR-TV Y MONITOR","$12,99",https://www.computron.com.ec/producto-categoria/tv-y-video/accesorios-tv-y-video/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"SOPORTE DE PARED AVANTI FIJO 26"" A 63"" TELEVISOR-TV Y MONITOR","$9,99",https://www.computron.com.ec/producto-categoria/tv-y-video/accesorios-tv-y-video/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"MONITOR INDURAMA 25"" VORTIX NOVA IPS FHD 1080p 120Hz","$174,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"MONITOR INDURAMA 27"" VORTIX NOVA IPS FHD 1080p 120Hz","$197,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:15
Computron,Ecuador,USD,Monitor,monitor,"MONITOR INDURAMA 32"" GAMER CURVO VORTIX ULTRA VA FHD 1080p 180Hz","$499,99",https://www.computron.com.ec/producto-categoria/computadoras/,2026-06-30 01:42:15
